Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1964 [YR1964],1968 [YR1968],1972 [YR1972],1976 [YR1976],1980 [YR1980],1984 [YR1984],1988 [YR1988],1992 [YR1992],1996 [YR1996],2000 [YR2000],2004 [YR2004],2008 [YR2008],2012 [YR2012],2016 [YR2016],2020 [YR2020]
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,-21.1686562081083,4.94301778598106,10.0876349894085,6.80069516042603,-5.12531270862181,3.67202115931168,3.09301583441155,-2.88381004140328
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,4786018988.16491,5686579747.53524,12148595031.0559,24342935403.5447,23237406116.3988,24561027787.7896,31820771493.8974
Estonia,EST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,8996091938.70103,9752450058.03815,13163087062.2361,19811437600.6564,30490357853.7946,34710887167.1947,42036565381.3875,54074496993.4123
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,2.57133708015522,-5.04783086923938,8.78426744329295,2.75819408945834,1.77470059191029,-0.628242894836845,1.80600282046566,0.721284166440512,3.0002351048056,0.143515372679786,4.83113322669007,2.92611070217829,-3.93372721156238
Eswatini,SWZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,5370.74095593087,5883.01763748974,6197.05001602455,6828.28545998542,7894.29816547272,8762.58547882948,9497.01702902262,9633.19224387451
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,3270.72153851155,3894.48194078647,4376.67215998245,5243.88646163659,6747.63056837068,7675.74211405132,8446.76980672652,9264.04858528355
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,5.42429428264374,-2.11943776564648,12.4490521716706,6.16175508690813,6.56982157105446,3.2262068810838,3.84205363771896,1.76017376022233,3.62391422596615,0.82166391380008,5.39663069666719,3.5289979506086,-2.88706296038356
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076845.9692616,64980554.0077784,79799968.0800128,146736479.235097,272550068.137517,541976852.577057,494483408.878468,692026454.737872,1284759927.54594,1602741833.70552,1738093840.36607,2770082791.50412,3294084314.15058,4886551483.93374,3705918654.13708,4105756862.55271
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,3085651030.97641,3854917898.75002,4557927660.81597,5627523951.28346,7409512398.45272,8626482559.52406,9709621020.22078,11049499405.0767
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.38597692696685,1.30452908796789,1.47906696670449,-2.34815489377266,5.83727167777013,-5.34331479454829,-3.34518199788333,-12.4354815219745,8.77685691388592,2.86806618742258,10.221815105003,7.62786742706332,5.64374376775072,6.50991456114514,3.22311599092373
Ethiopia,ETH,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,680.834732004134,826.99161653733,810.270707714513,877.114450100542,1193.74722217379,1576.76867666039,2084.84044949632,2516.54894667514
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,343.361548602394,453.368395618439,473.903313509187,557.825634829561,844.988379950035,1178.97474553026,1857.54893125842,2406.78942878966
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.09048561145366,4.14218784379459,4.22715958999223,0.148810316081565,6.4241661640158,-2.84802145221472,0.503674879297762,-8.67248014788842,12.4261737774646,6.07321747957957,13.5726031368695,10.7885216853725,8.64781163337416,9.43348265784402,6.05953088643369
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1610511693.84215,1984129185.6,2619948864.8,3520252938.26087,4943806093.23672,7012585454.10628,8298309580.67633,11181119717.8744,10754799036.5745,8761215548.48614,8242349617.8638,10131187261.4421,27066912635.2228,43310721414.0829,74296745207.8721,107657734392.446
